0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007424,0.007424,0.007424,0.007424
0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021140,0.021140,0.021140,0.021140
0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040244,0.040244,0.040244,0.040244
0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064011,0.064011,0.064011,0.064011
0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091854,0.091854,0.091854,0.091854
0.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123294,0.123294,0.123294,0.123294
0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157922,0.157922,0.157922,0.157922
0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195381,0.195381,0.195381,0.195381
0.220000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.235340,0.235340,0.235340,0.235340
0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277484,0.277484,0.277484,0.277484
0.260000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.321494,0.321494,0.321494,0.321494
0.280000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.367039,0.367039,0.367039,0.367039
0.300000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.413772,0.413772,0.413772,0.413772
0.320000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.461320,0.461320,0.461320,0.461320
0.340000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.509281,0.509281,0.509281,0.509281
0.360000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.557227,0.557227,0.557227,0.557227
0.380000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.604706,0.604706,0.604706,0.604706
0.400000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.651239,0.651239,0.651239,0.651239
0.420000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.696336,0.696336,0.696336,0.696336
0.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.739497,0.739497,0.739497,0.739497
0.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780228,0.780228,0.780228,0.780228
0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.818048,0.818048,0.818048,0.818048
0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.852509,0.852509,0.852509,0.852509
0.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.882007,0.882007,0.882007,0.882007
0.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.905606,0.905606,0.905606,0.905606
0.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.924485,0.924485,0.924485,0.924485
0.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939588,0.939588,0.939588,0.939588
0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.951670,0.951670,0.951670,0.951670
0.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.961336,0.961336,0.961336,0.961336
0.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.967429,0.967429,0.967429,0.967429
0.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968923,0.968923,0.968923,0.968923
0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.966087,0.966087,0.966087,0.966087
0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959233,0.959233,0.959233,0.959233
0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.948745,0.948745,0.948745,0.948745
0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935063,0.935063,0.935063,0.935063
0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.918672,0.918672,0.918672,0.918672
0.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900079,0.900079,0.900079,0.900079
0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.879799,0.879799,0.879799,0.879799
0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.881763,0.834916,0.834916,0.881763
0.840000,0.000000,-0.188090,0.000000,0.000000,0.000000,0.000000,0.855827,0.816547,0.816547,0.855827
0.860000,-0.003762,-0.341727,0.000000,0.000000,0.000000,0.000000,0.830405,0.797180,0.797180,0.830405
0.880000,-0.010596,-0.468203,0.000000,0.000000,0.000000,0.000000,0.805395,0.777718,0.777718,0.805395
0.900000,-0.019960,-0.570680,0.000000,0.000000,0.000000,-0.000000,0.781160,0.758525,0.758525,0.781160
0.920000,-0.031374,-0.652193,0.000000,0.000000,-0.000000,-0.000000,0.758001,0.739922,0.739922,0.758001
0.940000,-0.044418,-0.715531,0.000000,0.000000,-0.000000,-0.000000,0.736161,0.722178,0.722178,0.736161
0.960000,-0.058728,-0.763223,0.000000,0.000000,-0.000000,-0.000000,0.715829,0.705512,0.705512,0.715829
0.980000,-0.073993,-0.797521,0.000000,0.000000,-0.000000,-0.000000,0.697147,0.690093,0.690093,0.697147
1.000000,-0.089943,-0.820407,0.000000,0.000000,-0.000000,-0.000000,0.680208,0.676047,0.676047,0.680208
1.020000,-0.106351,-0.833607,0.000000,0.000000,-0.000000,-0.000000,0.665067,0.663459,0.663459,0.665067
1.040000,-0.123024,-0.838606,0.000000,0.000000,-0.000000,-0.000000,0.651744,0.652378,0.652378,0.651744
1.060000,-0.139796,-0.836672,0.000000,0.000000,-0.000000,-0.000000,0.640228,0.642824,0.642824,0.640228
1.080000,-0.156529,-0.828881,0.000000,0.000000,-0.000000,-0.000000,0.630483,0.634787,0.634787,0.630483
1.100000,-0.173107,-0.816143,0.000000,0.000000,-0.000000,-0.000000,0.622454,0.628239,0.628239,0.622454
1.120000,-0.189430,-0.799220,0.000000,-0.000000,-0.000000,-0.000000,0.616071,0.623132,0.623132,0.616071
1.140000,-0.205414,-0.778756,0.000000,-0.000000,-0.000000,-0.000000,0.611251,0.619404,0.619404,0.611251
1.160000,-0.220989,-0.755289,0.000000,-0.000000,-0.000000,-0.000000,0.631324,0.640405,0.593558,0.584477
1.180000,-0.236095,-0.729273,0.000000,0.134206,-0.000000,-0.000003,0.625562,0.635424,0.596145,0.586283
1.200000,-0.250680,-0.701093,0.002684,0.246441,-0.000000,-0.000005,0.621826,0.632337,0.599112,0.588601
1.220000,-0.264702,-0.671077,0.007613,0.341317,-0.000000,-0.000008,0.619600,0.630641,0.602763,0.591720
1.240000,-0.278124,-0.639509,0.014439,0.421020,-0.000000,-0.000010,0.618743,0.630207,0.607047,0.595579
1.260000,-0.290914,-0.606637,0.022860,0.487424,-0.000001,-0.000011,0.619114,0.630903,0.611910,0.600112
1.280000,-0.303047,-0.572682,0.032608,0.542120,-0.000001,-0.000013,0.620576,0.632603,0.617292,0.605250
1.300000,-0.314500,-0.537840,0.043451,0.586467,-0.000001,-0.000014,0.622998,0.635184,0.623130,0.610923
1.320000,-0.325257,-0.502296,0.055180,0.621629,-0.000001,-0.000015,0.626257,0.638530,0.629356,0.617058
1.340000,-0.335303,-0.466218,0.067612,0.648606,-0.000002,-0.000015,0.630236,0.642529,0.635905,0.623580
1.360000,-0.344627,-0.429768,0.080585,0.668269,-0.000002,-0.000016,0.634823,0.647077,0.642708,0.630418
1.380000,-0.353223,-0.393101,0.093950,0.681375,-0.000002,-0.000016,0.639913,0.652073,0.649700,0.637500
1.400000,-0.361085,-0.356365,0.107577,0.688592,-0.000003,-0.000016,0.645410,0.657424,0.656816,0.644757
1.420000,-0.368212,-0.319706,0.121349,0.690513,-0.000003,-0.000016,0.651222,0.663044,0.663993,0.652122
1.440000,-0.374606,-0.283266,0.135160,0.687670,-0.000003,-0.000016,0.657264,0.668852,0.671171,0.659532
1.460000,-0.380272,-0.247184,0.148913,0.680543,-0.000003,-0.000015,0.663458,0.674772,0.678295,0.666927
1.480000,-0.385215,-0.211595,0.162524,0.669573,-0.000004,-0.000015,0.669731,0.680736,0.685310,0.674250
1.500000,-0.389447,-0.176631,0.175915,0.655166,-0.000004,-0.000014,0.676017,0.686680,0.692167,0.681448
1.520000,-0.392980,-0.142420,0.189019,0.637698,-0.000004,-0.000014,0.682256,0.692548,0.698822,0.688473
1.540000,-0.395828,-0.109083,0.201773,0.617523,-0.000005,-0.000013,0.688392,0.698287,0.705234,0.695282
1.560000,-0.398010,-0.076738,0.214123,0.594974,-0.000005,-0.000012,0.694377,0.703852,0.711365,0.701834
1.580000,-0.399545,-0.045494,0.226023,0.570365,-0.000005,-0.000011,0.700167,0.709201,0.717184,0.708093
1.600000,-0.400454,-0.015453,0.237430,0.543995,-0.000005,-0.000011,0.705723,0.714299,0.722662,0.714030
1.620000,-0.400764,0.013291,0.248310,0.516150,-0.000006,-0.000010,0.711011,0.719115,0.727775,0.719616
1.640000,-0.400498,0.040655,0.258633,0.487100,-0.000006,-0.000009,0.716002,0.723623,0.732504,0.724830
1.660000,-0.399685,0.066564,0.268375,0.457104,-0.000006,-0.000009,0.720672,0.727801,0.736833,0.729652
1.680000,-0.398353,0.090954,0.277517,0.426404,-0.000006,-0.000008,0.725001,0.731632,0.740750,0.734068
1.700000,-0.396534,0.113773,0.286045,0.395235,-0.000006,-0.000007,0.728973,0.735103,0.744246,0.738068
1.720000,-0.394259,0.134978,0.293950,0.363813,-0.000006,-0.000007,0.732575,0.738203,0.747319,0.741644
1.740000,-0.391559,0.154541,0.301226,0.332344,-0.000007,-0.000006,0.735800,0.740929,0.749966,0.744792
1.760000,-0.388468,0.172441,0.307873,0.301019,-0.000007,-0.000006,0.738643,0.743276,0.752189,0.747513
1.780000,-0.385020,0.188672,0.313893,0.270015,-0.000007,-0.000005,0.741101,0.745245,0.753994,0.749809
1.800000,-0.381246,0.203235,0.319293,0.239495,-0.000007,-0.000005,0.743177,0.746841,0.755388,0.751685
1.820000,-0.377181,0.216146,0.324083,0.209606,-0.000007,-0.000004,0.744874,0.748068,0.756382,0.753150
1.840000,-0.372859,0.227428,0.328275,0.180482,-0.000007,-0.000004,0.746201,0.748937,0.756988,0.754215
1.860000,-0.368310,0.237112,0.331885,0.152241,-0.000007,-0.000004,0.747165,0.749458,0.757221,0.754893
1.880000,-0.363568,0.245241,0.334930,0.124988,-0.000007,-0.000003,0.747778,0.749643,0.757097,0.755199
1.900000,-0.358663,0.251863,0.337430,0.098812,-0.000007,-0.000003,0.748055,0.749508,0.756635,0.755150
1.920000,-0.353626,0.257033,0.339406,0.073789,-0.000007,-0.000003,0.748010,0.749070,0.755854,0.754764
1.940000,-0.348485,0.260813,0.340882,0.049982,-0.000007,-0.000003,0.747661,0.748345,0.754775,0.754062
1.960000,-0.343269,0.263269,0.341881,0.027438,-0.000007,-0.000002,0.747025,0.747354,0.753421,0.753064
1.980000,-0.338003,0.264472,0.342430,0.006195,-0.000007,-0.000002,0.746122,0.746115,0.751813,0.751793
2.000000,-0.332714,0.264495,0.342554,-0.013722,-0.000008,-0.000002,0.744972,0.744650,0.749976,0.750273
2.020000,-0.327424,0.263414,0.342280,-0.032298,-0.000008,-0.000002,0.743598,0.742981,0.747933,0.748525
2.040000,-0.322156,0.261306,0.341634,-0.049530,-0.000008,-0.000002,0.742020,0.741129,0.745709,0.746575
2.060000,-0.316930,0.258249,0.340643,-0.065423,-0.000008,-0.000002,0.740260,0.739117,0.743326,0.744447
2.080000,-0.311765,0.254322,0.339335,-0.079989,-0.000008,-0.000002,0.738342,0.736966,0.740810,0.742164
2.100000,-0.306678,0.249600,0.337735,-0.093250,-0.000008,-0.000002,0.736287,0.734699,0.738184,0.739751
2.120000,-0.301686,0.244160,0.335870,-0.105233,-0.000008,-0.000002,0.734118,0.732337,0.735471,0.737230
2.140000,-0.296803,0.238077,0.333765,-0.115969,-0.000008,-0.000001,0.731855,0.729902,0.732694,0.734626
2.160000,-0.292041,0.231422,0.331446,-0.125498,-0.000008,-0.000001,0.729521,0.727414,0.729875,0.731961
2.180000,-0.287413,0.224265,0.328936,-0.133861,-0.000008,-0.000001,0.727137,0.724894,0.727033,0.729255
2.200000,-0.282928,0.216672,0.326259,-0.141102,-0.000008,-0.000001,0.724721,0.722360,0.724190,0.726530
2.220000,-0.278594,0.208708,0.323437,-0.147269,-0.000008,-0.000001,0.675446,0.672984,0.768211,0.770652
2.240000,-0.274420,0.200435,0.320491,-0.468763,-0.000008,-0.000003,0.680590,0.678045,0.757853,0.760378
2.260000,-0.270411,0.191906,0.311116,-0.737222,-0.000008,-0.000004,0.684244,0.681629,0.749058,0.751653
2.280000,-0.266573,0.183176,0.296371,-0.963226,-0.000008,-0.000005,0.687283,0.684614,0.740914,0.743563
2.300000,-0.262910,0.174296,0.277107,-1.151250,-0.000008,-0.000006,0.689786,0.687076,0.733401,0.736089
2.320000,-0.259424,0.165312,0.254082,-1.305407,-0.000008,-0.000007,0.691815,0.689077,0.726468,0.729182
2.340000,-0.256118,0.156269,0.227974,-1.429395,-0.000008,-0.000007,0.693412,0.690658,0.720058,0.722786
2.360000,-0.252992,0.147207,0.199386,-1.526544,-0.000009,-0.000008,0.694607,0.691848,0.714113,0.716843
