0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072605,0.000000,0.072979,0.000000
0.060000,0.000000,0.000064,0.000000,-0.000064,0.000000,0.000035,0.138821,0.000000,0.139510,0.000000
0.080000,0.000001,0.000288,-0.000001,-0.000288,0.000001,0.000162,0.200276,0.000000,0.201230,0.000000
0.100000,0.000007,0.000733,-0.000007,-0.000738,0.000004,0.000426,0.258221,0.000000,0.259400,0.000000
0.120000,0.000022,0.001440,-0.000022,-0.001460,0.000012,0.000865,0.313575,0.000000,0.314946,0.000000
0.140000,0.000050,0.002430,-0.000051,-0.002485,0.000030,0.001513,0.367001,0.000000,0.368536,0.000000
0.160000,0.000099,0.003714,-0.000101,-0.003840,0.000060,0.002400,0.418970,0.000000,0.420643,0.000000
0.180000,0.000173,0.005294,-0.000177,-0.005543,0.000108,0.003555,0.469800,0.000000,0.471588,0.000000
0.200000,0.000279,0.007162,-0.000288,-0.007608,0.000179,0.005008,0.519689,0.000000,0.521571,0.000000
0.220000,0.000422,0.009300,-0.000441,-0.010044,0.000279,0.006785,0.568737,0.000000,0.570693,0.000000
0.240000,0.000608,0.011685,-0.000641,-0.012855,0.000415,0.008913,0.616970,0.006387,0.618980,0.002787
0.260000,0.000842,0.014325,-0.000898,-0.015999,0.000593,0.011417,0.664349,0.019665,0.666396,0.013089
0.280000,0.001129,0.017361,-0.001218,-0.019291,0.000822,0.014319,0.710788,0.038339,0.712852,0.029288
0.300000,0.001476,0.021010,-0.001604,-0.022466,0.001108,0.017633,0.756158,0.061169,0.758223,0.050043
0.320000,0.001896,0.025506,-0.002054,-0.025241,0.001461,0.021372,0.800302,0.087112,0.802349,0.074234
0.340000,0.002406,0.031073,-0.002558,-0.027353,0.001888,0.025540,0.840242,0.115282,0.841879,0.100914
0.360000,0.003028,0.037158,-0.003105,-0.027814,0.002399,0.030101,0.872193,0.144918,0.873503,0.129274
0.380000,0.003771,0.044065,-0.003662,-0.026517,0.003001,0.034973,0.897755,0.175355,0.898803,0.158614
0.400000,0.004652,0.052066,-0.004192,-0.023409,0.003700,0.040080,0.918204,0.206040,0.919042,0.188355
0.420000,0.005693,0.061381,-0.004660,-0.018482,0.004502,0.045358,0.934563,0.236561,0.935234,0.218066
0.440000,0.006921,0.072185,-0.005030,-0.011761,0.005409,0.050750,0.947650,0.266612,0.948187,0.247427
0.460000,0.008365,0.084600,-0.005265,-0.003300,0.006424,0.056208,0.958120,0.295963,0.958550,0.276198
0.480000,0.010057,0.098703,-0.005331,0.006824,0.007548,0.061692,0.966496,0.324445,0.966840,0.304204
0.500000,0.012031,0.114526,-0.005195,0.018518,0.008782,0.067171,0.973197,0.351927,0.973472,0.331309
0.520000,0.014321,0.132061,-0.004824,0.031671,0.010126,0.072617,0.978558,0.378312,0.978777,0.357411
0.540000,0.016963,0.151263,-0.004191,0.046160,0.011578,0.078009,0.982846,0.403520,0.983022,0.382432
0.560000,0.019988,0.172054,-0.003268,0.061849,0.013138,0.083331,0.986277,0.427492,0.986418,0.406306
0.580000,0.023429,0.194327,-0.002031,0.078590,0.014805,0.088570,0.989022,0.450175,0.989134,0.428983
0.600000,0.027316,0.217948,-0.000459,0.096228,0.016576,0.093717,0.991217,0.471529,0.991307,0.450417
0.620000,0.031674,0.242765,0.001466,0.114596,0.018450,0.098766,0.992974,0.491517,0.993046,0.470574
0.640000,0.036530,0.268604,0.003758,0.133523,0.020426,0.103713,0.994379,0.510113,0.994437,0.489422
0.660000,0.041902,0.295282,0.006428,0.152830,0.022500,0.108559,0.995503,0.527292,0.995549,0.506935
0.680000,0.047807,0.322601,0.009485,0.172336,0.024671,0.113303,0.996403,0.543037,0.996439,0.523092
0.700000,0.054260,0.350362,0.012931,0.191857,0.026937,0.117949,0.997122,0.557336,0.997152,0.537879
0.720000,0.061267,0.378362,0.016769,0.211209,0.029296,0.122502,0.997698,0.570183,0.997721,0.551284
0.740000,0.068834,0.406399,0.020993,0.230210,0.031746,0.126967,0.998158,0.581578,0.998177,0.563305
0.760000,0.076962,0.434278,0.025597,0.248684,0.034286,0.131350,0.998526,0.591529,0.998542,0.573942
0.780000,0.085648,0.461810,0.030571,0.266459,0.036913,0.135661,0.998821,0.600049,0.998833,0.583204
0.800000,0.094884,0.488820,0.035900,0.283373,0.039626,0.139907,0.999057,0.607157,0.999067,0.591104
0.820000,0.104660,0.515145,0.041567,0.299276,0.042424,0.144098,0.999246,0.612882,0.999253,0.597666
